,name,symbol,market_cap,price,volume,type,list_date,weighted
0,NVIDIA Corporation,NVDA,4343.688,178.02,171147190.0,CS,1999-01-22 00:00:00+00:00,20.4
1,Microsoft Corporation,MSFT,3770.327,507.23,24287463.0,CS,1986-03-13 00:00:00+00:00,17.7
2,Apple Inc.,AAPL,3380.049,227.76,42162846.0,CS,1980-12-12 00:00:00+00:00,15.9
3,Alphabet Inc.,GOOGL,2497.337,206.09,42559682.0,CS,2004-08-19 00:00:00+00:00,11.8
4,Alphabet Inc.,GOOG,2494.097,206.72,25616791.0,CS,2004-08-19 00:00:00+00:00,11.7
5,"Amazon.com, Inc.",AMZN,2440.556,228.84,35869661.0,CS,1997-05-15 00:00:00+00:00,11.5
6,Bitcoin,BTC,2328.792,116965.65780814597,81068127065.25256,CC,2010-07-13 00:00:00+00:00,11.0
