,symbol,name,market_cap,mic,list_date,cik,composite_figi,outstanding_shares,postal_code,state,country,type,volume,closing_price,weighted
0,NVDA,NVIDIA Corp,4450.788,XNAS,1999-01-22 00:00:00,0001045810,BBG000BBJQV0,24300000000.0,,,US,Common Stock,204132699.13333333,,22.3
1,MSFT,Microsoft Corp,3798.051,XNAS,1986-03-13 00:00:00,0000789019,BBG000BPH459,7433170000.0,,,US,Common Stock,24732950.7,,19.1
2,AAPL,Apple Inc,3639.902,XNAS,1980-12-12 00:00:00,0000320193,BBG000B9XRY4,14840390000.0,,,US,Common Stock,49007295.233333334,,18.3
3,GOOG,Alphabet Inc. Class C Capital Stock,2872.204,XNAS,2004-08-19 00:00:00,0001652044,BBG009S3NB30,5430000000.0,94043,CA,,Common Stock,26687280.466666665,,14.4
4,GOOGL,Alphabet Inc. Class A Common Stock,2861.078,XNAS,2004-08-19 00:00:00,0001652044,BBG009S39JX6,5817000000.0,94043,CA,,Common Stock,42413462.833333336,,14.3
5,AMZN,Amazon.com Inc,2307.567,XNAS,1997-05-15 00:00:00,0001018724,BBG000BVPV84,10664910000.0,,,US,Common Stock,51834669.8,,11.6
