,name,symbol,market_cap,price,volume,type,list_date,weighted
0,NVIDIA Corporation,NVDA,4402.980,180.45,156602161.0,CS,1999-01-22 00:00:00+00:00,20.5
1,Microsoft Corporation,MSFT,3866.512,520.17,25213272.0,CS,1986-03-13 00:00:00+00:00,18.0
2,Apple Inc.,AAPL,3436.888,231.59,56038657.0,CS,1980-12-12 00:00:00+00:00,16.0
3,Alphabet Inc.,GOOG,2471.461,204.91,21111380.0,CS,2004-08-19 00:00:00+00:00,11.5
4,Alphabet Inc.,GOOGL,2471.451,203.9,34931422.0,CS,2004-08-19 00:00:00+00:00,11.5
5,"Amazon.com, Inc.",AMZN,2463.912,231.03,39649244.0,CS,1997-05-15 00:00:00+00:00,11.5
6,Bitcoin,BTC,2348.540,117971.26615264293,44420513695.1836,CC,2010-07-13 00:00:00+00:00,11.0
